"","Y","S"
"8160",NA,0.238015674719944
"8161",NA,0.124782283524808
"8162",NA,0.0397197851177467
"8163",NA,0.0270457386675639
"8164",NA,0.344253368146498
"8165",NA,0.026589629671456
"8166",NA,0.0189111137853719
"8167",NA,0.407833709291323
"8168",NA,0.311925005743075
"8169",NA,0.0131471329801725
"8170",NA,0.0142793236987631
"8171",NA,0.411262331006419
"8172",NA,0.00872131209883077
"8173",NA,0.386266431691916
"8174",NA,0.00991281742968565
"8175",NA,0.195468652887013
"8176",NA,0.0564671707243966
"8177",NA,0.0896997791470354
"8178",NA,0.201554339174386
"8179",NA,0.292920761268385
"8180",NA,0.017418163370148
"8181",NA,0.188411549594941
"8182",NA,0.0453702468010207
"8183",NA,0.037385957929098
"8184",NA,0.0268404639720873
"8185",NA,0.492338622292872
"8186",NA,0.0614641960718271
"8187",NA,0.0350724422667291
"8188",NA,0.239333570480759
"8189",NA,0.266881575411228
"8190",NA,0.0453702468010207
"8191",NA,0.719993030538631
"8192",NA,0.977443273214828
"8193",NA,0.48519111215981
"8194",NA,0.0430405268842444
"8195",NA,0.0131471329801725
"8196",NA,0.873482910872589
"8197",NA,0.0309513274633136
"8198",NA,0.0423264106404925
"8199",NA,0.235409136694074
"8200",NA,0.198231710372682
"8201",NA,0.515909627304214
"8202",NA,0.0564671707243966
"8203",NA,0.187442666383591
"8204",NA,0.103009973833901
"8205",NA,0.162802064590303
"8206",NA,0.116911109591411
"8207",NA,0.065013633068725
"8208",NA,0.0499622802329173
"8209",NA,0.738717228493948
"8210",NA,0.865486692738118
"8211",NA,0.264116642927502
"8212",NA,0.125477293660454
"8213",NA,0.0380200297710926
"8214",NA,0.423127843540871
"8215",NA,0.0142793236987631
"8216",NA,0.951680393583416
"8217",NA,0.740574950514403
"8218",NA,0.0330022958461084
"8219",NA,0.116571013913151
"8220",NA,0.238015674719944
"8221",NA,0.717192463585957
"8222",NA,0.011571411458116
"8223",NA,0.122531024345753
"8224",NA,0.848011937626623
"8225",NA,0.057979158431446
"8226",NA,0.0133758227483946
"8227",NA,0.0532038321728861
"8228",NA,0.0288456096177392
"8229",NA,0.817533538901121
"8230",NA,0.00991281742968565
"8231",NA,0.065400620663137
"8232",NA,0.0270457386675639
"8233",NA,0.198756449915717
"8234",NA,0.306834421215504
"8235",NA,0.142483408995437
"8236",NA,0.198231710372682
"8237",NA,0.219579002680255
"8238",NA,0.931565402106602
"8239",NA,0.142483408995437
"8240",NA,0.340318899742853
"8241",NA,0.514860035432948
"8242",NA,0.0201157449326623
"8243",NA,0.0380200297710926
"8244",NA,0.666997801696283
"8245",NA,0.132932714887224
"8246",NA,0.0678350883380736
"8247",NA,0.690502147044293
"8248",NA,0.0707697208873087
"8249",NA,0.912361636158358
"8250",NA,0.026589629671456
"8251",NA,0.00872131209883077
"8252",NA,0.187442666383591
"8253",NA,0.115918796144955
"8254",NA,0.615695182714424
"8255",NA,0.00872131209883077
"8256",NA,0.0678350883380736
"8257",NA,0.097334321050614
"8258",NA,0.536787606990783
"8259",NA,0.0737594676409977
"8260",NA,0.140361366657369
"8261",NA,0.2994508230596
"8262",NA,0.124782283524808
"8263",NA,0.234268335897799
"8264",NA,0.0796899037069406
"8265",NA,0.113806653990463
"8266",NA,0.689796829068742
"8267",NA,0.0142793236987631
"8268",NA,0.266881575411228
"8269",NA,0.340318899742853
"8270",NA,0.0992557615400749
"8271",NA,0.385484815996038
"8272",NA,0.011571411458116
"8273",NA,0.395313893375745
"8274",NA,0.00991281742968565
"8275",NA,0.0405198150439478
"8276",NA,0.104636057183039
"8277",NA,0.149355730132836
"8278",NA,0.0214646050128489
"8279",NA,0.215886558069133
"8280",NA,0.340318899742853
"8281",NA,0.0261410059947036
"8282",NA,0.0430405268842444
"8283",NA,0.45928837127147
"8284",NA,0.00872131209883077
"8285",NA,0.732512721966446
"8286",NA,0.0288456096177392
"8287",NA,0.0844329314674656
"8288",NA,0.0397197851177467
"8289",NA,0.927011053531444
"8290",NA,0.386266431691916
"8291",NA,0.265352425131613
"8292",NA,0.0599180038995309
"8293",NA,0.065013633068725
"8294",NA,0.063762131389948
"8295",NA,0.201554339174386
"8296",NA,0.634413369360939
"8297",NA,0.0846882527529303
"8298",NA,0.0397197851177467
"8299",NA,0.619763607651445
"8300",NA,0.0397197851177467
"8301",NA,0.0846882527529303
"8302",NA,0.670668573149372
"8303",NA,0.0458546711011089
"8304",NA,0.500932194567464
"8305",NA,0.23486052487507
"8306",NA,0.103009973833901
"8307",NA,0.0851816822908865
"8308",NA,0.142483408995437
"8309",NA,0.0725743247641448
"8310",NA,0.0678350883380736
"8311",NA,0.316596831333955
"8312",NA,0.0478872524911498
"8313",NA,0.891888295453684
"8314",NA,0.715902990522761
"8315",NA,0.0296412261146922
"8316",NA,0.0230442978111338
"8317",NA,0.355352486990978
"8318",NA,0.0499622802329173
"8319",NA,0.0737594676409977
"8320",NA,0.0442098427805937
"8321",NA,0.0149341843102792
"8322",NA,0.608119081652227
"8323",NA,0.150775065017114
"8324",NA,0.115918796144955
"8325",NA,0.0301480598663317
"8326",NA,0.884565704457161
"8327",NA,0.0882829245466449
"8328",NA,0.079448343634093
"8329",NA,0.124782283524808
"8330",NA,0.0539225926932091
"8331",NA,0.122531024345753
"8332",NA,0.0430405268842444
"8333",NA,0.0177198122167911
"8334",NA,0.443692487628047
"8335",NA,0.0992557615400749
"8336",NA,0.0627267439957978
"8337",NA,0.00872131209883077
"8338",NA,0.0304314133120012
"8339",NA,0.0564671707243966
"8340",NA,0.370677018042392
"8341",NA,0.104636057183039
"8342",NA,0.0201157449326623
"8343",NA,0.0678350883380736
"8344",NA,0.148550925510931
"8345",NA,0.69422461933592
"8346",NA,0.391929718368452
"8347",NA,0.0403917781586433
"8348",NA,0.675439070252019
"8349",NA,0.0214646050128489
"8350",NA,0.037385957929098
"8351",NA,0.864185886322414
"8352",NA,0.544281470230755
"8353",NA,0.564967626186172
"8354",NA,0.0201157449326623
"8355",NA,0.10760748916202
"8356",NA,0.0784175398477365
"8357",NA,0.0693572654455788
"8358",NA,0.0403917781586433
"8359",NA,0.65121932415928
"8360",NA,0.311925005743075
"8361",NA,0.83059233984027
"8362",NA,0.117721910542662
"8363",NA,0.0321475660791948
"8364",NA,0.581984727443886
"8365",NA,0.065013633068725
"8366",NA,0.241758590479456
"8367",NA,0.411262331006419
"8368",NA,0.0405198150439478
"8369",NA,0.0131471329801725
"8370",NA,0.00991281742968565
"8371",NA,0.120664324120981
"8372",NA,0.0682376446811794
"8373",NA,0.470608169022475
"8374",NA,0.0902195298705933
"8375",NA,0.951873271405868
"8376",NA,0.0197741305853144
"8377",NA,0.0400893819828415
"8378",NA,0.0574055638657621
"8379",NA,0.450621092229766
"8380",NA,0.0270457386675639
"8381",NA,0.0356687304231928
"8382",NA,0.0288456096177392
"8383",NA,0.0564671707243966
"8384",NA,0.0594784839434291
"8385",NA,0.386266431691916
"8386",NA,0.0344857660106478
"8387",NA,0.387772576972836
"8388",NA,0.00872131209883077
"8389",NA,0.0356687304231928
"8390",NA,0.211880677003596
"8391",NA,0.104636057183039
"8392",NA,0.0749623996589947
"8393",NA,0.0574055638657621
"8394",NA,0.39114394643959
"8395",NA,0.266881575411228
"8396",NA,0.0268404639720873
"8397",NA,0.0296412261146922
"8398",NA,0.0992557615400749
"8399",NA,0.0405198150439478
"8400",NA,0.0288456096177392
"8401",NA,0.24430641230331
"8402",NA,0.219579002680255
"8403",NA,0.0458546711011089
"8404",NA,0.215886558069133
"8405",NA,0.742659829312312
"8406",NA,0.201024066147774
"8407",NA,0.160312293440627
"8408",NA,0.73468749104047
"8409",NA,0.0880178080478288
"8410",NA,0.559102988447233
"8411",NA,0.73468749104047
"8412",NA,0.023441055969794
"8413",NA,0.616416707852018
"8414",NA,0.017418163370148
"8415",NA,0.159017935185671
"8416",NA,0.0974137802189374
"8417",NA,0.0407673625300888
"8418",NA,0.0693572654455788
"8419",NA,0.148134228662037
"8420",NA,0.123572029515787
"8421",NA,0.0350724422667291
"8422",NA,0.115581209304102
"8423",NA,0.0330022958461084
"8424",NA,0.390417723135239
"8425",NA,0.127508204927605
"8426",NA,0.691153675665643
"8427",NA,0.0270457386675639
"8428",NA,0.0356687304231928
"8429",NA,0.0555432133375961
"8430",NA,0.037385957929098
"8431",NA,0.0288456096177392
"8432",NA,0.0449542439975049
"8433",NA,0.0458546711011089
"8434",NA,0.422383433055344
"8435",NA,0.951319064797772
"8436",NA,0.194472175239449
"8437",NA,0.645731744102244
"8438",NA,0.115918796144955
"8439",NA,0.428953845362502
"8440",NA,0.181062155496018
"8441",NA,0.585430003956406
"8442",NA,0.065013633068725
"8443",NA,0.443692487628047
"8444",NA,0.755122006829695
"8445",NA,0.976244557876166
"8446",NA,0.0530379311039184
"8447",NA,0.190589214922547
"8448",NA,0.0133758227483946
"8449",NA,0.026589629671456
"8450",NA,0.0330022958461084
"8451",NA,0.097334321050614
"8452",NA,0.151589774062128
"8453",NA,0.0133758227483946
"8454",NA,0.145942350400281
"8455",NA,0.134575480857677
"8456",NA,0.0214646050128489
"8457",NA,0.0916643402363809
"8458",NA,0.0880178080478288
"8459",NA,0.112055892010249
"8460",NA,0.0499622802329173
"8461",NA,0.097334321050614
"8462",NA,0.159459516678587
"8463",NA,0.0851816822908865
"8464",NA,0.00656854210539425
"8465",NA,0.0214646050128489
"8466",NA,0.0530379311039184
"8467",NA,0.543524738348724
"8468",NA,0.326523533029271
"8469",NA,0.0992557615400749
"8470",NA,0.616416707852018
"8471",NA,0.017418163370148
"8472",NA,0.67616170775596
"8473",NA,0.803042178615275
"8474",NA,0.0230442978111338
"8475",NA,0.0920148369897462
"8476",NA,0.0704938667406264
"8477",NA,0.0499622802329173
"8478",NA,0.023441055969794
"8479",NA,0.402092577223647
"8480",NA,0.160312293440627
"8481",NA,0.0693572654455788
"8482",NA,0.0610989782919902
"8483",NA,0.17593692397032
"8484",NA,0.0784175398477365
"8485",NA,0.023441055969794
"8486",NA,0.256749391691857
"8487",NA,0.0131471329801725
"8488",NA,0.00872131209883077
"8489",NA,0.0749623996589947
"8490",NA,0.0499622802329173
"8491",NA,0.823170529379337
"8492",NA,0.0307614734230996
"8493",NA,0.112055892010249
"8494",NA,0.0309513274633136
"8495",NA,0.115581209304102
"8496",NA,0.0737594676409977
"8497",NA,0.0354003892832293
"8498",NA,0.222588580992674
"8499",NA,0.722230990604707
"8500",NA,0.0896997791470354
"8501",NA,0.0817698234821879
"8502",NA,0.0499622802329173
"8503",NA,0.651911860445186
"8504",NA,0.0896997791470354
"8505",NA,0.0142793236987631
"8506",NA,0.0307614734230996
"8507",NA,0.023441055969794
"8508",NA,0.00991281742968565
"8509",NA,0.0350724422667291
"8510",NA,0.0307614734230996
"8511",NA,0.0430405268842444
"8512",NA,0.0177198122167911
"8513",NA,0.254115440464637
"8514",NA,0.401299876801379
"8515",NA,0.0344857660106478
"8516",NA,0.17896927682344
"8517",NA,0.236003320626544
"8518",NA,0.0224414859750555
"8519",NA,0.079448343634093
"8520",NA,0.0458546711011089
"8521",NA,0.0149341843102792
"8522",NA,0.0478872524911498
"8523",NA,0.0250072040446939
"8524",NA,0.91012128138986
"8525",NA,0.023441055969794
"8526",NA,0.203845755458971
"8527",NA,0.816411983446586
"8528",NA,0.0307614734230996
"8529",NA,0.322494423362717
"8530",NA,0.00991281742968565
"8531",NA,0.0749623996589947
"8532",NA,0.120664324120981
"8533",NA,0.498294429476169
"8534",NA,0.0521669830966086
"8535",NA,0.150353230978636
"8536",NA,0.771398501470618
"8537",NA,0.396318866648304
"8538",NA,0.966695039289941
"8539",NA,0.0149341843102792
"8540",NA,0.256120485735112
"8541",NA,0.037385957929098
"8542",NA,0.0610989782919902
"8543",NA,0.370677018042392
"8544",NA,0.201554339174386
"8545",NA,0.370677018042392
"8546",NA,0.611492750001289
"8547",NA,0.72918842150381
"8548",NA,0.122531024345753
"8549",NA,0.156694637852739
"8550",NA,0.0478872524911498
"8551",NA,0.0224414859750555
"8552",NA,0.111010354427254
"8553",NA,0.0643404554637115
"8554",NA,0.0574055638657621
"8555",NA,0.00656854210539425
"8556",NA,0.321108841286256
"8557",NA,0.168972819184516
"8558",NA,0.0530379311039184
"8559",NA,0.115918796144955
"8560",NA,0.0214646050128489
"8561",NA,0.12169166951812
"8562",NA,0.0214646050128489
"8563",NA,0.308186370222087
"8564",NA,0.132202652309193
"8565",NA,0.148134228662037
"8566",NA,0.00656854210539425
"8567",NA,0.00872131209883077
"8568",NA,0.16565354024371
"8569",NA,0.316596831333955
"8570",NA,0.0737594676409977
"8571",NA,0.181686109304811
"8572",NA,0.0403917781586433
"8573",NA,0.150775065017114
"8574",NA,0.775773222371892
"8575",NA,0.672323131442974
"8576",NA,0.0458546711011089
"8577",NA,0.605817710444381
"8578",NA,0.23286669436604
"8579",NA,0.585430003956406
"8580",NA,0.0952609845383232
"8581",NA,0.680694031674435
"8582",NA,0.0380200297710926
"8583",NA,0.24430641230331
"8584",NA,0.457344523879703
"8585",NA,0.417323142638229
"8586",NA,0.063762131389948
"8587",NA,0.026589629671456
"8588",NA,0.011571411458116
"8589",NA,0.0214646050128489
"8590",NA,0.0499622802329173
"8591",NA,0.0430405268842444
"8592",NA,0.103009973833901
"8593",NA,0.0356687304231928
"8594",NA,0.103315132168278
"8595",NA,0.323215495532194
"8596",NA,0.246366734665212
"8597",NA,0.132202652309193
"8598",NA,0.397108254072721
"8599",NA,0.0499622802329173
"8600",NA,0.129837378681978
"8601",NA,0.065400620663137
"8602",NA,0.120664324120981
"8603",NA,0.289314130721863
"8604",NA,0.00872131209883077
"8605",NA,0.026589629671456
"8606",NA,0.241758590479456
"8607",NA,0.562595115771827
"8608",NA,0.340318899742853
"8609",NA,0.263476088104162
"8610",NA,0.0133758227483946
"8611",NA,0.0142793236987631
"8612",NA,0.238015674719944
"8613",NA,0.111010354427254
"8614",NA,0.342488003579095
"8615",NA,0.498294429476169
"8616",NA,0.118382915046577
"8617",NA,0.0307614734230996
"8618",NA,0.366609391218591
"8619",NA,0.387987224995947
"8620",NA,0.0796899037069406
"8621",NA,0.0250072040446939
"8622",NA,0.0844329314674656
"8623",NA,0.789457890941481
"8624",NA,0.0769292449172671
"8625",NA,0.0142793236987631
"8626",NA,0.226204282206325
"8627",NA,0.600628959598403
"8628",NA,0.251437406178244
"8629",NA,0.132202652309193
"8630",NA,0.181062155496018
"8631",NA,0.0574055638657621
"8632",NA,0.0430405268842444
"8633",NA,0.0589411087317273
"8634",NA,0.0934854437840615
"8635",NA,0.11413972666091
"8636",NA,0.017418163370148
"8637",NA,0.263476088104162
"8638",NA,0.132202652309193
"8639",NA,0.427399411493865
"8640",NA,0.591418975082767
"8641",NA,0.0177198122167911
"8642",NA,0.0400893819828415
"8643",NA,0.498520439957883
"8644",NA,0.00872131209883077
"8645",NA,0.117721910542662
"8646",NA,0.266881575411228
"8647",NA,0.33714302874083
"8648",NA,0.0133758227483946
"8649",NA,0.0321475660791948
"8650",NA,0.0307614734230996
"8651",NA,0.487971129699493
"8652",NA,0.214813784255344
"8653",NA,0.134575480857677
"8654",NA,0.786538294898516
"8655",NA,0.065013633068725
"8656",NA,0.723502834828484
"8657",NA,0.0270457386675639
"8658",NA,0.0142793236987631
"8659",NA,0.0214646050128489
"8660",NA,0.0380200297710926
"8661",NA,0.0693572654455788
"8662",NA,0.0614641960718271
"8663",NA,0.0737594676409977
"8664",NA,0.211880677003596
"8665",NA,0.895413956043794
"8666",NA,0.266881575411228
"8667",NA,0.838858925393574
"8668",NA,0.44548341456266
"8669",NA,0.996204642510459
"8670",NA,0.679976721155857
"8671",NA,0.531393053737007
"8672",NA,0.0749623996589947
"8673",NA,0.00991281742968565
"8674",NA,0.487147066237422
"8675",NA,0.00872131209883077
"8676",NA,0.65121932415928
"8677",NA,0.254912779450631
"8678",NA,0.0189111137853719
"8679",NA,0.0131471329801725
"8680",NA,0.294922822722838
"8681",NA,0.824092762343501
"8682",NA,0.329449370969227
"8683",NA,0.372930230366514
"8684",NA,0.688189581939395
"8685",NA,0.803524207910649
"8686",NA,0.0574055638657621
"8687",NA,0.0449542439975049
"8688",NA,0.0197741305853144
"8689",NA,0.203845755458971
"8690",NA,0.221392429189371
"8691",NA,0.0904906200969114
"8692",NA,0.150775065017114
"8693",NA,0.151589774062128
"8694",NA,0.957289189730693
"8695",NA,0.292920761268385
"8696",NA,0.0530379311039184
"8697",NA,0.0133758227483946
"8698",NA,0.0296412261146922
"8699",NA,0.17593692397032
"8700",NA,0.150775065017114
"8701",NA,0.0177198122167911
"8702",NA,0.00991281742968565
"8703",NA,0.0574055638657621
"8704",NA,0.0405198150439478
"8705",NA,0.097334321050614
"8706",NA,0.833495540956816
"8707",NA,0.325600086470793
"8708",NA,0.214813784255344
"8709",NA,0.065013633068725
"8710",NA,0.246366734665212
"8711",NA,0.187442666383591
"8712",NA,0.095887913875083
"8713",NA,0.0203067816359298
"8714",NA,0.0330022958461084
"8715",NA,0.0335939504488324
"8716",NA,0.0177198122167911
"8717",NA,0.0288456096177392
"8718",NA,0.037385957929098
"8719",NA,0.0230442978111338
"8720",NA,0.604025122621526
"8721",NA,0.531393053737007
"8722",NA,0.457344523879703
"8723",NA,0.0796899037069406
"8724",NA,0.0491392173656644
"8725",NA,0.011571411458116
"8726",NA,0.325600086470793
"8727",NA,0.933330751335912
"8728",NA,0.0704938667406264
"8729",NA,0.0142793236987631
"8730",NA,0.00872131209883077
"8731",NA,0.105940692396999
"8732",NA,0.521857460983121
"8733",NA,0.0133758227483946
"8734",NA,0.14075981157168
"8735",NA,0.241758590479456
"8736",NA,0.0405198150439478
"8737",NA,0.0749623996589947
"8738",NA,0.0430405268842444
"8739",NA,0.292920761268385
"8740",NA,0.026589629671456
"8741",NA,0.0781795089924363
"8742",NA,0.103009973833901
"8743",NA,0.0896997791470354
"8744",NA,0.140361366657369
"8745",NA,0.23486052487507
"8746",NA,0.0309513274633136
"8747",NA,0.0801567611011078
"8748",NA,0.917767678436718
"8749",NA,0.00656854210539425
"8750",NA,0.118382915046577
"8751",NA,0.0397197851177467
"8752",NA,0.160434027181583
"8753",NA,0.397108254072721
"8754",NA,0.382852100662404
"8755",NA,0.0288456096177392
"8756",NA,0.148550925510931
"8757",NA,0.10760748916202
"8758",NA,0.0796899037069406
"8759",NA,0.117721910542662
"8760",NA,0.310246988870451
"8761",NA,0.0530379311039184
"8762",NA,0.0434396258094561
"8763",NA,0.0307614734230996
"8764",NA,0.466256398708178
"8765",NA,0.0321475660791948
"8766",NA,0.437455275207072
"8767",NA,0.289314130721863
"8768",NA,0.316596831333955
"8769",NA,0.0390585168931353
"8770",NA,0.0478872524911498
"8771",NA,0.103009973833901
"8772",NA,0.0380200297710926
"8773",NA,0.0574055638657621
"8774",NA,0.376251862090251
"8775",NA,0.154399052642781
"8776",NA,0.327721982086537
"8777",NA,0.148134228662037
"8778",NA,0.0499622802329173
"8779",NA,0.492338622292872
"8780",NA,0.234268335897799
"8781",NA,0.342488003579095
"8782",NA,0.115581209304102
"8783",NA,0.0335939504488324
"8784",NA,0.011571411458116
"8785",NA,0.481732567048561
"8786",NA,0.481732567048561
"8787",NA,0.026589629671456
"8788",NA,0.844915583683986
"8789",NA,0.191098545858502
"8790",NA,0.0725743247641448
"8791",NA,0.595694978245026
"8792",NA,0.0830916756899578
"8793",NA,0.00656854210539425
"8794",NA,0.0846882527529303
"8795",NA,0.0270457386675639
"8796",NA,0.150775065017114
"8797",NA,0.302433633618726
"8798",NA,0.023441055969794
"8799",NA,0.148134228662037
"8800",NA,0.298759364317205
"8801",NA,0.0301480598663317
"8802",NA,0.0521669830966086
"8803",NA,0.124782283524808
"8804",NA,0.738717228493948
"8805",NA,0.156694637852739
"8806",NA,0.254115440464637
"8807",NA,0.0704938667406264
"8808",NA,0.0882829245466449
"8809",NA,0.467077307933183
"8810",NA,0.0189111137853719
"8811",NA,0.104636057183039
"8812",NA,0.037385957929098
"8813",NA,0.115581209304102
"8814",NA,0.395313893375745
"8815",NA,0.0131471329801725
"8816",NA,0.0796899037069406
"8817",NA,0.0846882527529303
"8818",NA,0.117721910542662
"8819",NA,0.0250072040446939
"8820",NA,0.0499622802329173
"8821",NA,0.893765939902393
"8822",NA,0.0796899037069406
"8823",NA,0.0270457386675639
"8824",NA,0.855056260094478
"8825",NA,0.097334321050614
"8826",NA,0.322494423362717
"8827",NA,0.28004825370583
"8828",NA,0.132553007972576
"8829",NA,0.0449542439975049
"8830",NA,0.201024066147774
"8831",NA,0.359366078920086
"8832",NA,0.715902990522761
"8833",NA,0.0458546711011089
"8834",NA,0.103009973833901
"8835",NA,0.011571411458116
"8836",NA,0.0916643402363809
"8837",NA,0.0142793236987631
"8838",NA,0.0330022958461084
"8839",NA,0.340318899742853
"8840",NA,0.0796899037069406
"8841",NA,0.341059763268728
"8842",NA,0.00656854210539425
"8843",NA,0.0434396258094561
"8844",NA,0.169436475118938
"8845",NA,0.238015674719944
"8846",NA,0.0288456096177392
"8847",NA,0.0307614734230996
"8848",NA,0.0133758227483946
"8849",NA,0.224262399310628
"8850",NA,0.443692487628047
"8851",NA,0.212431973898312
"8852",NA,0.442878522756017
"8853",NA,0.303129920197267
"8854",NA,0.0442098427805937
"8855",NA,0.0693572654455788
"8856",NA,0.060104059706267
"8857",NA,0.011571411458116
"8858",NA,0.0321475660791948
"8859",NA,0.0356687304231928
"8860",NA,0.0230442978111338
"8861",NA,0.537546004756361
"8862",NA,0.060104059706267
"8863",NA,0.181062155496018
"8864",NA,0.619763607651445
"8865",NA,0.0844329314674656
"8866",NA,0.578832103395557
"8867",NA,0.0430405268842444
"8868",NA,0.00656854210539425
"8869",NA,0.70379797121569
"8870",NA,0.406301355414027
"8871",NA,0.0407673625300888
"8872",NA,0.28004825370583
"8873",NA,0.0902195298705933
"8874",NA,0.00872131209883077
"8875",NA,0.0796899037069406
"8876",NA,0.275878744259131
"8877",NA,0.0189111137853719
"8878",NA,0.0934854437840615
"8879",NA,0.0301480598663317
"8880",NA,0.551367164741395
"8881",NA,0.0270457386675639
"8882",NA,0.0749623996589947
"8883",NA,0.17755613521105
"8884",NA,0.266236740947429
"8885",NA,0.793579491480765
"8886",NA,0.187442666383591
"8887",NA,0.0403917781586433
"8888",NA,0.2978797084061
"8889",NA,0.14075981157168
"8890",NA,0.0149341843102792
"8891",NA,0.150775065017114
"8892",NA,0.00656854210539425
"8893",NA,0.00656854210539425
"8894",NA,0.879007053652142
"8895",NA,0.411262331006419
"8896",NA,0.0301480598663317
"8897",NA,0.293604364771112
"8898",NA,0.0430405268842444
"8899",NA,0.0682376446811794
"8900",NA,0.0589411087317273
"8901",NA,0.0539225926932091
"8902",NA,0.0397197851177467
"8903",NA,0.201024066147774
"8904",NA,0.341059763268728
"8905",NA,0.0430405268842444
"8906",NA,0.877977298597974
"8907",NA,0.0695704626810732
"8908",NA,0.356108411156728
"8909",NA,0.418867737461372
"8910",NA,0.132202652309193
"8911",NA,0.0430405268842444
"8912",NA,0.0344857660106478
"8913",NA,0.0469084415268373
"8914",NA,0.0521669830966086
"8915",NA,0.191098545858502
"8916",NA,0.0288456096177392
"8917",NA,0.0350724422667291
"8918",NA,0.386989835302381
"8919",NA,0.130556344595095
"8920",NA,0.0356687304231928
"8921",NA,0.336406329699113
"8922",NA,0.140361366657369
"8923",NA,0.0321475660791948
"8924",NA,0.182631924996237
"8925",NA,0.154399052642781
"8926",NA,0.0458546711011089
"8927",NA,0.0998248108271091
"8928",NA,0.0704938667406264
"8929",NA,0.855841319657132
"8930",NA,0.0288456096177392
"8931",NA,0.140361366657369
"8932",NA,0.191098545858502
"8933",NA,0.0589411087317273
"8934",NA,0.214813784255344
"8935",NA,0.0555432133375961
"8936",NA,0.0564671707243966
"8937",NA,0.117721910542662
"8938",NA,0.0866249928570055
"8939",NA,0.63042716466295
"8940",NA,0.181686109304811
"8941",NA,0.607332784033664
"8942",NA,0.017418163370148
"8943",NA,0.0197741305853144
"8944",NA,0.275878744259131
"8945",NA,0.0354003892832293
"8946",NA,0.0214646050128489
"8947",NA,0.0301480598663317
"8948",NA,0.149355730132836
"8949",NA,0.0397197851177467
"8950",NA,0.6174098536577
"8951",NA,0.109297304273851
"8952",NA,0.637486638191335
"8953",NA,0.079448343634093
"8954",NA,0.0844329314674656
"8955",NA,0.238015674719944
"8956",NA,0.0796899037069406
"8957",NA,0.00872131209883077
"8958",NA,0.637486638191335
"8959",NA,0.0133758227483946
"8960",NA,0.487971129699493
"8961",NA,0.0356687304231928
"8962",NA,0.0491392173656644
"8963",NA,0.0142793236987631
"8964",NA,0.526216549702768
"8965",NA,0.118822211201577
"8966",NA,0.387772576972836
"8967",NA,0.0532038321728861
"8968",NA,0.0704938667406264
"8969",NA,0.0704938667406264
"8970",NA,0.111010354427254
"8971",NA,0.00656854210539425
"8972",NA,0.238015674719944
"8973",NA,0.70379797121569
"8974",NA,0.0153385029387584
"8975",NA,0.00872131209883077
"8976",NA,0.631962769926655
"8977",NA,0.0214646050128489
"8978",NA,0.150775065017114
"8979",NA,0.0887952663562249
"8980",NA,0.44980469394632
"8981",NA,0.251437406178244
"8982",NA,0.831483789298696
"8983",NA,0.065013633068725
"8984",NA,0.489557512758702
"8985",NA,0.402092577223647
"8986",NA,0.27938372978558
"8987",NA,0.201024066147774
"8988",NA,0.00656854210539425
"8989",NA,0.910706363173359
"8990",NA,0.065400620663137
"8991",NA,0.0214646050128489
"8992",NA,0.258878702053739
"8993",NA,0.0403917781586433
"8994",NA,0.157973637476563
"8995",NA,0.0288456096177392
"8996",NA,0.0189111137853719
"8997",NA,0.0397197851177467
"8998",NA,0.065013633068725
"8999",NA,0.0214646050128489
"9000",NA,0.0304314133120012
"9001",NA,0.292920761268385
"9002",NA,0.00991281742968565
"9003",NA,0.109297304273851
"9004",NA,0.910954115790144
"9005",NA,0.060104059706267
"9006",NA,0.0896997791470354
"9007",NA,0.292920761268385
"9008",NA,0.492338622292872
"9009",NA,0.141529422473439
"9010",NA,0.122886089604472
"9011",NA,0.115918796144955
"9012",NA,0.893161628267747
"9013",NA,0.525455974347339
"9014",NA,0.0270457386675639
"9015",NA,0.00872131209883077
"9016",NA,0.616416707852018
"9017",NA,0.115918796144955
"9018",NA,0.0270457386675639
"9019",NA,0.0627267439957978
"9020",NA,0.105940692396999
"9021",NA,0.790005591041265
"9022",NA,0.885547107640911
"9023",NA,0.0201157449326623
"9024",NA,0.104636057183039
"9025",NA,0.423127843540871
"9026",NA,0.0458546711011089
"9027",NA,0.0574055638657621
"9028",NA,0.026589629671456
"9029",NA,0.0904906200969114
"9030",NA,0.0693572654455788
"9031",NA,0.563406598430281
"9032",NA,0.0301480598663317
"9033",NA,0.0430405268842444
"9034",NA,0.037385957929098
"9035",NA,0.151589774062128
"9036",NA,0.017418163370148
"9037",NA,0.427399411493865
"9038",NA,0.125477293660454
"9039",NA,0.156694637852739
"9040",NA,0.266236740947429
"9041",NA,0.134575480857677
"9042",NA,0.694172004057579
"9043",NA,0.171441154364892
"9044",NA,0.132202652309193
"9045",NA,0.152131031001171
"9046",NA,0.0796899037069406
"9047",NA,0.860605288778606
"9048",NA,0.236003320626544
"9049",NA,0.268951028531242
"9050",NA,0.552937081650347
"9051",NA,0.0499622802329173
"9052",NA,0.0530379311039184
"9053",NA,0.154399052642781
"9054",NA,0.060104059706267
"9055",NA,0.0896997791470354
"9056",NA,0.0499622802329173
"9057",NA,0.0599180038995309
"9058",NA,0.264709951311418
"9059",NA,0.037385957929098
"9060",NA,0.0380200297710926
"9061",NA,0.990935418834206
"9062",NA,0.0610989782919902
"9063",NA,0.370677018042392
"9064",NA,0.259464392711291
"9065",NA,0.208976959868162
"9066",NA,0.241758590479456
